"userNum","shoppingNum","timeStamp","productID","productName","quantity","price","partitionDate"
106,S0000010617,"2025-04-05 22:31:04",32293252,흙당근 (1kg),1,5980,"2025-04-05"
106,S0000010618,"2025-04-05 22:31:04",41822731,나의아침은 현미누룽지 1kg,1,9980,"2025-04-05"
106,S0000010619,"2025-04-05 22:31:04",76507579,건고추(봉),1,2980,"2025-04-05"
107,S0000010700,"2025-04-05 15:02:55",54688142,백설 흑설탕 1kg,1,2980,"2025-04-05"
107,S0000010701,"2025-04-05 15:02:55",68705817,옛날자른당면300g,1,4780,"2025-04-05"
107,S0000010702,"2025-04-05 15:02:55",21101566,생강가루 55g,1,4980,"2025-04-05"
107,S0000010703,"2025-04-05 15:02:55",86963071,생강&매실 맛술830ml,1,2680,"2025-04-05"
107,S0000010704,"2025-04-05 15:02:55",94659656,통흑후추 그라인더 65g,1,6980,"2025-04-05"
107,S0000010705,"2025-04-05 15:02:55",78369193,[냉장] 제주흑돼지 간장양념 불고기 600g,1,12800,"2025-04-05"
107,S0000010706,"2025-04-05 15:02:55",35112079,푸드맛남 순수 저온압착 참기름350ml+들기름350ml 총2병[35127587],1,18500,"2025-04-05"
107,S0000010707,"2025-04-05 15:02:55",23855128,갈아만든배 340ml,1,920,"2025-04-05"
107,S0000010708,"2025-04-05 15:02:55",99524629,양파 (1.8kg),1,6480,"2025-04-05"
107,S0000010709,"2025-04-05 15:02:55",42163783,한가득 표고버섯 (팩),1,6980,"2025-04-05"
107,S0000010710,"2025-04-05 15:02:55",7041681,파머스픽 흙대파 (봉),1,3280,"2025-04-05"
107,S0000010711,"2025-04-05 15:02:55",79792819,헬스꼬기 지방제한 호주산 소고기 다짐육 150gX5팩,1,22500,"2025-04-05"
107,S0000010712,"2025-04-05 15:02:55",32293252,흙당근 (1kg),1,5980,"2025-04-05"
107,S0000010713,"2025-04-05 15:02:55",29214265,볶음캐슈넛 500g,1,10580,"2025-04-05"
119,S0000011900,"2025-04-05 13:32:37",74636669,다진마늘 450g (PET),1,8980,"2025-04-05"
119,S0000011901,"2025-04-05 13:32:37",91755068,통흑후추65g,1,4780,"2025-04-05"
119,S0000011902,"2025-04-05 13:32:37",56122894,깔끔 손질 새송이버섯 (300g),1,3990,"2025-04-05"
119,S0000011903,"2025-04-05 13:32:37",33057827,[생물][국산] 온가족 손질 바다장어 (700g/박스),1,49800,"2025-04-05"
119,S0000011904,"2025-04-05 13:32:37",68590866,하스 엑스트라버진 아보카도오일250ml,1,15600,"2025-04-05"
119,S0000011905,"2025-04-05 13:32:37",64340249,친환경 부추 200g,1,3980,"2025-04-05"
119,S0000011906,"2025-04-05 13:32:37",38413508,양조간장 701 500ml,1,6370,"2025-04-05"
123,S0000012300,"2025-04-05 20:25:00",73613126,이란산 순수 석류 농축액 원액 주스 100% 무설탕 해썹 인증 660gx1병,1,17200,"2025-04-05"
123,S0000012301,"2025-04-05 20:25:00",52770635,반쪽 양배추 800g,1,3490,"2025-04-05"
123,S0000012302,"2025-04-05 20:25:00",21218258,하프 마요네즈 525g,1,6980,"2025-04-05"
123,S0000012303,"2025-04-05 20:25:00",44096874,폰타나 카르니아 베이컨&머쉬룸 크림 파스타소스 430g,1,9480,"2025-04-05"
123,S0000012304,"2025-04-05 20:25:00",22629112,메밀소바 211g,1,1480,"2025-04-05"
123,S0000012305,"2025-04-05 20:25:00",50633707,이금기 팬더굴소스 255g,1,3000,"2025-04-05"
123,S0000012306,"2025-04-05 20:25:00",5962833,아삭한숙주 380g,1,980,"2025-04-05"
123,S0000012307,"2025-04-05 20:25:00",6590295,가쓰오부시 40g,1,4680,"2025-04-05"
123,S0000012308,"2025-04-05 20:25:00",66304376,흙대파 750g,1,3490,"2025-04-05"
123,S0000012309,"2025-04-05 20:25:00",83307137,[세화김] 장흥 무산김으로 만든 김부각 (45g),1,5980,"2025-04-05"
123,S0000012310,"2025-04-05 20:25:00",34497629,찰기장쌀500g,1,8480,"2025-04-05"
124,S0000012400,"2025-04-05 10:42:23",75810672,방울토마토 600g/팩,1,7480,"2025-04-05"
124,S0000012401,"2025-04-05 10:42:23",92314058,슈레드 모짜렐라치즈 1kg(개봉 후 냉동보관),1,14980,"2025-04-05"
124,S0000012402,"2025-04-05 10:42:23",66886215,냉동 자숙꼬막살 1kg,1,21900,"2025-04-05"
124,S0000012403,"2025-04-05 10:42:23",52606374,중문 한라봉 1.8kg (5-8입),1,29900,"2025-04-05"
127,S0000012700,"2025-04-05 10:21:42",12612998,[닭구이닭] 닭다리살 구이 (600g),1,8980,"2025-04-05"
127,S0000012701,"2025-04-05 10:21:42",67899682,진간장금F3 500ml,1,4030,"2025-04-05"
127,S0000012702,"2025-04-05 10:21:42",39078058,다진마늘 240g,1,5980,"2025-04-05"
127,S0000012703,"2025-04-05 10:21:42",65647233,순수천혜염 천일염 가는소금 500g,1,4280,"2025-04-05"
127,S0000012704,"2025-04-05 10:21:42",12106799,프리미엄 굴소스 350g,1,5980,"2025-04-05"
129,S0000012900,"2025-04-05 11:06:34",7886270,양배추 (통),1,4980,"2025-04-05"
129,S0000012901,"2025-04-05 11:06:34",39312622,올리브오일 500ml(피쿠알),1,11480,"2025-04-05"
129,S0000012902,"2025-04-05 11:06:34",99983071,뿌리가 살아있는 버터헤드,1,2980,"2025-04-05"
143,S0000014300,"2025-04-05 17:31:36",52556022,향이 진한 다진마늘 (200g),1,4980,"2025-04-05"
143,S0000014301,"2025-04-05 17:31:36",48945729,옛날 자른 다시마 (20g),1,2380,"2025-04-05"
143,S0000014302,"2025-04-05 17:31:36",64852636,무순 (60g),1,1490,"2025-04-05"
143,S0000014303,"2025-04-05 17:31:36",25522457,청양고추(봉),1,2980,"2025-04-05"
143,S0000014304,"2025-04-05 17:31:36",32189820,[오늘의채소] 국내산 깐 쪽파 3kg내외(3단),1,41900,"2025-04-05"
143,S0000014305,"2025-04-05 17:31:36",54853087,동원참치액 진 500g,1,7980,"2025-04-05"
143,S0000014306,"2025-04-05 17:31:36",47980218,[냉동] 프리미엄 제주 은갈치 옥돔 선물 세트,1,237500,"2025-04-05"
143,S0000014307,"2025-04-05 17:31:36",75345020,DHA 진미오징어채 200g,1,13980,"2025-04-05"
143,S0000014308,"2025-04-05 17:31:36",5676234,[매장픽업][냉장][국산] 활 광어회 (특),1,44820,"2025-04-05"
143,S0000014309,"2025-04-05 17:31:36",58228352,탐스제로 파인애플 1.5L,1,2580,"2025-04-05"
144,S0000014400,"2025-04-05 07:20:26",81475177,순창 재래식생된장 500g,1,4700,"2025-04-05"
144,S0000014401,"2025-04-05 07:20:26",32845145,감자맛전분99.9 350g,1,2580,"2025-04-05"
144,S0000014402,"2025-04-05 07:20:26",43919248,튜브형 다진마늘 80g,1,4480,"2025-04-05"
144,S0000014403,"2025-04-05 07:20:26",26312203,친환경 애호박 1개 (150g내외),1,5480,"2025-04-05"
144,S0000014404,"2025-04-05 07:20:26",99524629,양파 (1.8kg),1,6480,"2025-04-05"
144,S0000014405,"2025-04-05 07:20:26",29712670,[생물][국산] 구이용 생삼치 (대) (1미 총 400g 내외),1,11980,"2025-04-05"
144,S0000014406,"2025-04-05 07:20:26",54853087,동원참치액 진 500g,1,7980,"2025-04-05"
144,S0000014407,"2025-04-05 07:20:26",88578873,생표고버섯 (200g내외),1,3990,"2025-04-05"
144,S0000014408,"2025-04-05 07:20:26",49769244,국산고춧가루 190g,1,10800,"2025-04-05"
144,S0000014409,"2025-04-05 07:20:26",95159955,한돈케이크 1400g 돼지고기선물세트_삼겹살/목살/항정살/가브리살,1,90800,"2025-04-05"
144,S0000014410,"2025-04-05 07:20:26",86225717,Im perfect 대파 900g,1,3490,"2025-04-05"
144,S0000014411,"2025-04-05 07:20:26",807542,가쓰오우동4인 933.2g,1,9480,"2025-04-05"
146,S0000014600,"2025-04-05 15:59:35",1318540,[백설] 하얀설탕 (1kg),1,2380,"2025-04-05"
146,S0000014601,"2025-04-05 15:59:35",74636669,다진마늘 450g (PET),1,8980,"2025-04-05"
146,S0000014602,"2025-04-05 15:59:35",68705817,옛날자른당면300g,1,4780,"2025-04-05"
146,S0000014603,"2025-04-05 15:59:35",96568536,맛술 830ml(생강&매실),1,3580,"2025-04-05"
146,S0000014604,"2025-04-05 15:59:35",55660336,요리연구가 이종임 알배기 간장게장 2kg,1,33900,"2025-04-05"
146,S0000014605,"2025-04-05 15:59:35",5066727,국산 참기름 250ml,1,29800,"2025-04-05"
146,S0000014606,"2025-04-05 15:59:35",10578169,식용유1.8L,1,8480,"2025-04-05"
146,S0000014607,"2025-04-05 15:59:35",88578873,생표고버섯 (200g내외),1,3990,"2025-04-05"
146,S0000014608,"2025-04-05 15:59:35",75858871,신선한 남해 노지 초벌부추 300g,1,14900,"2025-04-05"
146,S0000014609,"2025-04-05 15:59:35",95159955,한돈케이크 1400g 돼지고기선물세트_삼겹살/목살/항정살/가브리살,1,90800,"2025-04-05"
146,S0000014610,"2025-04-05 15:59:35",44367304,세척당근 600g (3~5입),1,5990,"2025-04-05"
147,S0000014700,"2025-04-05 06:20:04",40920600,[딜라잇가든 ]냉동 체리(홀) 1kg x 3,1,44900,"2025-04-05"
147,S0000014701,"2025-04-05 06:20:04",44367304,세척당근 600g (3~5입),1,5990,"2025-04-05"
156,S0000015600,"2025-04-05 18:23:32",16919699,[동원 소와나무] 쿨피스 복숭아 (930ml),1,1280,"2025-04-05"
156,S0000015601,"2025-04-05 18:23:32",39078058,다진마늘 240g,1,5980,"2025-04-05"
156,S0000015602,"2025-04-05 18:23:32",65647233,순수천혜염 천일염 가는소금 500g,1,4280,"2025-04-05"
156,S0000015603,"2025-04-05 18:23:32",86225717,Im perfect 대파 900g,1,3490,"2025-04-05"
156,S0000015604,"2025-04-05 18:23:32",68526699,백설 멸치디포리가득 육수에는 1분링 80g,1,7980,"2025-04-05"
163,S0000016300,"2025-04-05 19:34:26",74252622,I`mperfect 새송이버섯 (500g),1,3190,"2025-04-05"
163,S0000016301,"2025-04-05 19:34:26",8280750,허브맛솔트마늘양파 52g,1,3200,"2025-04-05"
163,S0000016302,"2025-04-05 19:34:26",50633707,이금기 팬더굴소스 255g,1,3000,"2025-04-05"
165,S0000016500,"2025-04-05 20:02:25",7087118,정성깃든된장 1kg,1,3480,"2025-04-05"
165,S0000016501,"2025-04-05 20:02:25",25522457,청양고추(봉),1,2980,"2025-04-05"
165,S0000016502,"2025-04-05 20:02:25",43919248,튜브형 다진마늘 80g,1,4480,"2025-04-05"
165,S0000016503,"2025-04-05 20:02:25",99524629,양파 (1.8kg),1,6480,"2025-04-05"
165,S0000016504,"2025-04-05 20:02:25",78584482,국내산 삶은 죽순 1kg(진공포장),1,16900,"2025-04-05"
165,S0000016505,"2025-04-05 20:02:25",64558186,서리태 콩국물 가루 450g,1,11680,"2025-04-05"
183,S0000018300,"2025-04-05 10:09:36",97396320,순후추 100g,1,7950,"2025-04-05"
183,S0000018301,"2025-04-05 10:09:36",57809715,노브랜드냉동삼겹살바로구이1KG,1,12980,"2025-04-05"
183,S0000018302,"2025-04-05 10:09:36",81779761,다시마 더한 진간장 900ml,1,2580,"2025-04-05"
183,S0000018303,"2025-04-05 10:09:36",79990469,밥소믈리에 레시피 신동진 블렌딩 1kg,1,7980,"2025-04-05"
183,S0000018304,"2025-04-05 10:09:36",87810027,[가격 역주행]시골집 참기름 300ml,1,6480,"2025-04-05"
183,S0000018305,"2025-04-05 10:09:36",17800386,영양부추 100g,1,6990,"2025-04-05"
183,S0000018306,"2025-04-05 10:09:36",9028910,[경천] 시골 볶음깨 500g,1,6180,"2025-04-05"
188,S0000018800,"2025-04-05 08:45:55",83368088,[냉장/미국산] 초이스 아롱사태 500g,1,27800,"2025-04-05"
188,S0000018801,"2025-04-05 08:45:55",99524629,양파 (1.8kg),1,6480,"2025-04-05"
188,S0000018802,"2025-04-05 08:45:55",48091197,담금주 강주 34도 1.8L 소주 증류주 내국양조 도수 높은 대용량 담금용 술,1,11500,"2025-04-05"
188,S0000018803,"2025-04-05 08:45:55",86225717,Im perfect 대파 900g,1,3490,"2025-04-05"
189,S0000018900,"2025-04-05 19:07:54",813523,뉴질랜드 단호박 (통),1,4990,"2025-04-05"
189,S0000018901,"2025-04-05 19:07:54",92314058,슈레드 모짜렐라치즈 1kg(개봉 후 냉동보관),1,14980,"2025-04-05"
189,S0000018902,"2025-04-05 19:07:54",8927420,소소한하루 양파,1,990,"2025-04-05"
189,S0000018903,"2025-04-05 19:07:54",66933214,[국산의 힘] 라온파프리카 (300g),1,5980,"2025-04-05"
189,S0000018904,"2025-04-05 19:07:54",66397646,(60캔) 제티 175mlx30캔/ 2 BOX,1,34600,"2025-04-05"
189,S0000018905,"2025-04-05 19:07:54",17117901,대추방울토마토 500g (팩),1,9990,"2025-04-05"
200,S0000020000,"2025-04-05 12:50:12",72252674,I`mperfect 감자 (1kg),1,5490,"2025-04-05"
200,S0000020001,"2025-04-05 12:50:12",7886270,양배추 (통),1,4980,"2025-04-05"
200,S0000020002,"2025-04-05 12:50:12",94659656,통흑후추 그라인더 65g,1,6980,"2025-04-05"
200,S0000020003,"2025-04-05 12:50:12",54731832,[생물][국산] 오만둥이 (250g/팩),1,2980,"2025-04-05"
200,S0000020004,"2025-04-05 12:50:12",83311529,찹쌀호떡믹스 400G,1,3980,"2025-04-05"
200,S0000020005,"2025-04-05 12:50:12",1318540,[백설] 하얀설탕 (1kg),1,2380,"2025-04-05"
200,S0000020006,"2025-04-05 12:50:12",41681104,[냉장] 제주흑돼지 고추장양념 불고기 600g,1,12800,"2025-04-05"
200,S0000020007,"2025-04-05 12:50:12",21101566,생강가루 55g,1,4980,"2025-04-05"
200,S0000020008,"2025-04-05 12:50:12",6116465,식용유900ml,1,5180,"2025-04-05"
200,S0000020009,"2025-04-05 12:50:12",74730989,친환경 양파 800g,1,4780,"2025-04-05"
200,S0000020010,"2025-04-05 12:50:12",69717538,국산 고운 고춧가루 110g,1,5980,"2025-04-05"
200,S0000020011,"2025-04-05 12:50:12",7041681,파머스픽 흙대파 (봉),1,3280,"2025-04-05"
200,S0000020012,"2025-04-05 12:50:12",36237709,마니커닭다리살(정육)400g,1,8800,"2025-04-05"
200,S0000020013,"2025-04-05 12:50:12",39003412,[냉동][국산] 손질 가자미 (500g) (소금간),1,12800,"2025-04-05"
200,S0000020014,"2025-04-05 12:50:12",58051328,친환경 추부깻잎 20장*2입 (25g*2),1,4480,"2025-04-05"
200,S0000020015,"2025-04-05 12:50:12",15287647,당근 1.5L,1,4880,"2025-04-05"
4,S0000000400,"2025-04-06 07:49:08",41014556,건무시래기(봉) 100g,1,5380,"2025-04-06"
4,S0000000401,"2025-04-06 07:49:08",74636669,다진마늘 450g (PET),1,8980,"2025-04-06"
4,S0000000402,"2025-04-06 07:49:08",39003412,[냉동][국산] 손질 가자미 (500g) (소금간),1,12800,"2025-04-06"
4,S0000000403,"2025-04-06 07:49:08",20157257,멸치액젓 250g,1,1480,"2025-04-06"
4,S0000000404,"2025-04-06 07:49:08",67050018,[투뿔한소] 한우 1++등급(7이상) 구이선물세트 3호 800g(등심200g+채끝200g+업진살200g+갈비살200g),1,110000,"2025-04-06"
4,S0000000405,"2025-04-06 07:49:08",13172428,헬스꼬기 지방제한 호주산 소고기 다짐육 200gX5팩,1,27900,"2025-04-06"
14,S0000001400,"2025-04-06 21:27:35",79792819,헬스꼬기 지방제한 호주산 소고기 다짐육 150gX5팩,1,22500,"2025-04-06"
14,S0000001401,"2025-04-06 21:27:35",41418368,지구식단 얇은두부면 100g,1,2800,"2025-04-06"
14,S0000001402,"2025-04-06 21:27:35",39503351,자연담은 유기농 율무 300g,1,12200,"2025-04-06"
14,S0000001403,"2025-04-06 21:27:35",62025720,몬 현미 월남쌈 200g,1,2780,"2025-04-06"
19,S0000001900,"2025-04-06 17:50:16",25077083,현미유1L,1,5980,"2025-04-06"
19,S0000001901,"2025-04-06 17:50:16",42163783,한가득 표고버섯 (팩),1,6980,"2025-04-06"
19,S0000001902,"2025-04-06 17:50:16",17452477,난이생생 계란 15개입 (왕란 1020g),1,6480,"2025-04-06"
20,S0000002000,"2025-04-06 10:19:14",92315891,이란산 순수 석류 농축액 원액 주스 100% 무설탕 해썹 인증 660gx3병,1,45800,"2025-04-06"
20,S0000002001,"2025-04-06 10:19:14",42263367,[냉장][김해축협] 한돈 고추장 제육볶음 1000g,1,19900,"2025-04-06"
20,S0000002002,"2025-04-06 10:19:14",73035702,백설 맛술 800ml(생강),1,3980,"2025-04-06"
20,S0000002003,"2025-04-06 10:19:14",97396320,순후추 100g,1,7950,"2025-04-06"
20,S0000002004,"2025-04-06 10:19:14",39078058,다진마늘 240g,1,5980,"2025-04-06"
20,S0000002005,"2025-04-06 10:19:14",96518196,국산 무농약 전주콩나물 340g+60g,1,2480,"2025-04-06"
20,S0000002006,"2025-04-06 10:19:14",46214725,수제망 햇 양파 (1.8kg내외/망),1,6990,"2025-04-06"
20,S0000002007,"2025-04-06 10:19:14",64282461,백설 참치액 진 더 풍부한 맛 500g,1,7980,"2025-04-06"
20,S0000002008,"2025-04-06 10:19:14",66304376,흙대파 750g,1,3490,"2025-04-06"
20,S0000002009,"2025-04-06 10:19:14",55282449,CJ 고메 시나몬츄러스 262.5g,1,9980,"2025-04-06"
20,S0000002010,"2025-04-06 10:19:14",779101,우동 사리면 210g,1,1380,"2025-04-06"
34,S0000003400,"2025-04-06 08:23:18",43919248,튜브형 다진마늘 80g,1,4480,"2025-04-06"
34,S0000003401,"2025-04-06 08:23:18",54853087,동원참치액 진 500g,1,7980,"2025-04-06"
34,S0000003402,"2025-04-06 08:23:18",34773951,[가정의 달]건어물 특선선물세트 6호(조림멸치대멸치새우지주식재래김쌈다시마 外),1,109000,"2025-04-06"
34,S0000003403,"2025-04-06 08:23:18",90848081,[물맛남] 품질보장 통영 당일작업 생굴 2kg,1,22500,"2025-04-06"
34,S0000003404,"2025-04-06 08:23:18",38413508,양조간장 701 500ml,1,6370,"2025-04-06"
34,S0000003405,"2025-04-06 08:23:18",30691738,[강릉상회] 강원도 건조 산골 황태채 (200g),1,16500,"2025-04-06"
34,S0000003406,"2025-04-06 08:23:18",35153824,[해동][국산] 제주 은갈치 (대 마리),1,6280,"2025-04-06"
34,S0000003407,"2025-04-06 08:23:18",13536684,[백설] 치킨 튀김가루 1kg,1,6380,"2025-04-06"
44,S0000004400,"2025-04-06 20:04:09",68395654,[백설] 갈색설탕 (중백당) 1kg,1,2880,"2025-04-06"
44,S0000004401,"2025-04-06 20:04:09",34777484,[다향] 오리 고추장 주물럭용 (500g),1,9980,"2025-04-06"
44,S0000004402,"2025-04-06 20:04:09",73035702,백설 맛술 800ml(생강),1,3980,"2025-04-06"
44,S0000004403,"2025-04-06 20:04:09",91755068,통흑후추65g,1,4780,"2025-04-06"
44,S0000004404,"2025-04-06 20:04:09",74636669,다진마늘 450g (PET),1,8980,"2025-04-06"
44,S0000004405,"2025-04-06 20:04:09",80800940,행복한콩 깨끗한콩나물 380g,1,1880,"2025-04-06"
44,S0000004406,"2025-04-06 20:04:09",8927420,소소한하루 양파,1,990,"2025-04-06"
44,S0000004407,"2025-04-06 20:04:09",64282461,백설 참치액 진 더 풍부한 맛 500g,1,7980,"2025-04-06"
44,S0000004408,"2025-04-06 20:04:09",69847603,하루채소 대파 (200g),1,1000,"2025-04-06"
44,S0000004409,"2025-04-06 20:04:09",69847603,하루채소 대파 (200g),1,1000,"2025-04-06"
44,S0000004410,"2025-04-06 20:04:09",36354885,친환경 청적상추+깻잎혼합 150g,1,3980,"2025-04-06"
45,S0000004500,"2025-04-06 19:09:49",22375616,칠갑농산 감자수제비 396g,1,4480,"2025-04-06"
45,S0000004501,"2025-04-06 19:09:49",97683624,깐쪽파 (150g),1,5190,"2025-04-06"
45,S0000004502,"2025-04-06 19:09:49",50137898,친환경 양파 1kg,1,6980,"2025-04-06"
45,S0000004503,"2025-04-06 19:09:49",95159955,한돈케이크 1400g 돼지고기선물세트_삼겹살/목살/항정살/가브리살,1,90800,"2025-04-06"
46,S0000004600,"2025-04-06 07:33:03",91755068,통흑후추65g,1,4780,"2025-04-06"
46,S0000004601,"2025-04-06 07:33:03",52556022,향이 진한 다진마늘 (200g),1,4980,"2025-04-06"
46,S0000004602,"2025-04-06 07:33:03",86225717,Im perfect 대파 900g,1,3490,"2025-04-06"
59,S0000005900,"2025-04-06 02:31:02",39078058,다진마늘 240g,1,5980,"2025-04-06"
59,S0000005901,"2025-04-06 02:31:02",97396320,순후추 100g,1,7950,"2025-04-06"
59,S0000005902,"2025-04-06 02:31:02",13320095,백설 하선정 서해안 까나리 액젓 800g,1,5980,"2025-04-06"
59,S0000005903,"2025-04-06 02:31:02",5785573,황태채 400g,1,21980,"2025-04-06"
59,S0000005904,"2025-04-06 02:31:02",83722835,동치미물냉면 908g(2인분),1,6980,"2025-04-06"
59,S0000005905,"2025-04-06 02:31:02",17452477,난이생생 계란 15개입 (왕란 1020g),1,6480,"2025-04-06"
59,S0000005906,"2025-04-06 02:31:02",13894316,[국산의힘] 고흥 다시마 300g,1,7980,"2025-04-06"
59,S0000005907,"2025-04-06 02:31:02",69847603,하루채소 대파 (200g),1,1000,"2025-04-06"
59,S0000005908,"2025-04-06 02:31:02",73613126,이란산 순수 석류 농축액 원액 주스 100% 무설탕 해썹 인증 660gx1병,1,17200,"2025-04-06"
59,S0000005909,"2025-04-06 02:31:02",85455280,[생물][국산] 남해안 바지락 (300g),1,8980,"2025-04-06"
68,S0000006800,"2025-04-06 15:04:05",68540480,국산 껍질벗긴 들깨가루 200g,1,11980,"2025-04-06"
68,S0000006801,"2025-04-06 15:04:05",57583233,어울림 건강차 2종 선물세트 5호 (우엉차돼지감자차),1,19900,"2025-04-06"
68,S0000006802,"2025-04-06 15:04:05",31862257,볶음깨소금 250g,1,4980,"2025-04-06"
68,S0000006803,"2025-04-06 15:04:05",87440485,[강릉상회] 국물이 시원한 북어채 (150g),1,11500,"2025-04-06"
76,S0000007600,"2025-04-06 09:51:43",81841213,미원 맛소금 95g,1,2280,"2025-04-06"
76,S0000007601,"2025-04-06 09:51:43",5785573,황태채 400g,1,21980,"2025-04-06"
76,S0000007602,"2025-04-06 09:51:43",35112079,푸드맛남 순수 저온압착 참기름350ml+들기름350ml 총2병[35127587],1,18500,"2025-04-06"
76,S0000007603,"2025-04-06 09:51:43",85327983,멸치액젓 500g,1,2700,"2025-04-06"
76,S0000007604,"2025-04-06 09:51:43",50319362,어울림 건강차 2종 선물세트 2호 (돼지감자차여주차),1,19900,"2025-04-06"
76,S0000007605,"2025-04-06 09:51:43",94548881,삼천포 디포리 해물 다시팩 320g (16g*20),1,14800,"2025-04-06"
76,S0000007606,"2025-04-06 09:51:43",11912690,환타 제로 파인애플 1.5L,1,2580,"2025-04-06"
78,S0000007800,"2025-04-06 13:43:09",89630935,또띠아통밀(중)150g,1,3980,"2025-04-06"
78,S0000007801,"2025-04-06 13:43:09",88705926,로제 스파게티소스 600g,1,8980,"2025-04-06"
78,S0000007802,"2025-04-06 13:43:09",92314058,슈레드 모짜렐라치즈 1kg(개봉 후 냉동보관),1,14980,"2025-04-06"
78,S0000007803,"2025-04-06 13:43:09",7886270,양배추 (통),1,4980,"2025-04-06"
80,S0000008000,"2025-04-06 14:05:41",13214902,[냉동] 간편하게 나눠쓰는 한우 1등급 다짐육 300g(50g*6),1,15980,"2025-04-06"
80,S0000008001,"2025-04-06 14:05:41",91755068,통흑후추65g,1,4780,"2025-04-06"
80,S0000008002,"2025-04-06 14:05:41",74306885,고소한참기름320ml(병),1,11880,"2025-04-06"
80,S0000008003,"2025-04-06 14:05:41",43919248,튜브형 다진마늘 80g,1,4480,"2025-04-06"
80,S0000008004,"2025-04-06 14:05:41",50137898,친환경 양파 1kg,1,6980,"2025-04-06"
80,S0000008005,"2025-04-06 14:05:41",7041681,파머스픽 흙대파 (봉),1,3280,"2025-04-06"
80,S0000008006,"2025-04-06 14:05:41",12339264,샘표 새미네부엌 부추파김치양념 120g,1,3180,"2025-04-06"
81,S0000008100,"2025-04-06 20:38:55",81475177,순창 재래식생된장 500g,1,4700,"2025-04-06"
81,S0000008101,"2025-04-06 20:38:55",8154829,설탕대신 알룰로스 위드 몽크프루트 830g,1,9580,"2025-04-06"
81,S0000008102,"2025-04-06 20:38:55",44309236,쉐프의 치킨스톡 340g,1,7980,"2025-04-06"
81,S0000008103,"2025-04-06 20:38:55",41681104,[냉장] 제주흑돼지 고추장양념 불고기 600g,1,12800,"2025-04-06"
81,S0000008104,"2025-04-06 20:38:55",79650267,[냉동]국내산 무뼈닭발 1kg,1,17500,"2025-04-06"
81,S0000008105,"2025-04-06 20:38:55",46214725,수제망 햇 양파 (1.8kg내외/망),1,6990,"2025-04-06"
81,S0000008106,"2025-04-06 20:38:55",26783685,문배술 명작 40도 1000ml 1병 잔 2개 케이스 선물용 이기춘명인,1,148000,"2025-04-06"
81,S0000008107,"2025-04-06 20:38:55",36624657,프리미엄 굴소스500g,1,8480,"2025-04-06"
81,S0000008108,"2025-04-06 20:38:55",39411263,두번달여더진한 진간장 1.7L,1,9890,"2025-04-06"
84,S0000008400,"2025-04-06 11:12:44",19148366,소소한하루 깐마늘80g,1,990,"2025-04-06"
84,S0000008401,"2025-04-06 11:12:44",97396320,순후추 100g,1,7950,"2025-04-06"
84,S0000008402,"2025-04-06 11:12:44",74254674,가공우유~50%,1,11900,"2025-04-06"
84,S0000008403,"2025-04-06 11:12:44",55674972,몬도 스파게티면 스파게티 파스타면 500g 8개,1,16010,"2025-04-06"
84,S0000008404,"2025-04-06 11:12:44",17742729,[해동][국산] 구이용 키조개 관자 슬라이스 (150g) (버터 증정),1,19800,"2025-04-06"
84,S0000008405,"2025-04-06 11:12:44",65706559,오천년의 신비 국산 꽃소금 (천일염) 400g,1,3100,"2025-04-06"
84,S0000008406,"2025-04-06 11:12:44",8280750,허브맛솔트마늘양파 52g,1,3200,"2025-04-06"
84,S0000008407,"2025-04-06 11:12:44",45337281,유기농 중력분 우리밀 통밀가루 600g 제빵용 다목적,1,4400,"2025-04-06"
84,S0000008408,"2025-04-06 11:12:44",7292017,특품 보성 녹차잎 300g x 2개,1,21500,"2025-04-06"
88,S0000008800,"2025-04-06 18:33:21",73613126,이란산 순수 석류 농축액 원액 주스 100% 무설탕 해썹 인증 660gx1병,1,17200,"2025-04-06"
88,S0000008801,"2025-04-06 18:33:21",26108189,백설 햇당면 500g,1,4880,"2025-04-06"
88,S0000008802,"2025-04-06 18:33:21",73035702,백설 맛술 800ml(생강),1,3980,"2025-04-06"
88,S0000008803,"2025-04-06 18:33:21",11877797,백설 올리고당 1.2kg,1,4880,"2025-04-06"
88,S0000008804,"2025-04-06 18:33:21",91755068,통흑후추65g,1,4780,"2025-04-06"
88,S0000008805,"2025-04-06 18:33:21",74636669,다진마늘 450g (PET),1,8980,"2025-04-06"
88,S0000008806,"2025-04-06 18:33:21",23855128,갈아만든배 340ml,1,920,"2025-04-06"
88,S0000008807,"2025-04-06 18:33:21",20157257,멸치액젓 250g,1,1480,"2025-04-06"
88,S0000008808,"2025-04-06 18:33:21",50137898,친환경 양파 1kg,1,6980,"2025-04-06"
88,S0000008809,"2025-04-06 18:33:21",91042771,I`mperfect 향이 가득한 표고버섯 (500g),1,6490,"2025-04-06"
88,S0000008810,"2025-04-06 18:33:21",83764916,친환경 당근 500g,1,7480,"2025-04-06"
88,S0000008811,"2025-04-06 18:33:21",68435640,한돈등심덧살구이용300g,1,18800,"2025-04-06"
88,S0000008812,"2025-04-06 18:33:21",60930570,금산 울몸애 더덕선물세트(특)(2kg/45-55뿌리),1,79000,"2025-04-06"
96,S0000009600,"2025-04-06 16:50:35",11877797,백설 올리고당 1.2kg,1,4880,"2025-04-06"
